Date,Station,Hauteur,Opérationnel
2020-08-11,29 RILLIEUX,0.0,True
2020-08-12,29 RILLIEUX,0.0,True
2020-08-13,29 RILLIEUX,5.6,True
2020-08-16,29 RILLIEUX,3.4000000000000004,True
2020-08-17,29 RILLIEUX,0.0,True
2020-08-18,29 RILLIEUX,0.0,True
2020-08-19,29 RILLIEUX,0.0,True
2020-08-20,29 RILLIEUX,0.0,True
2020-08-21,29 RILLIEUX,0.0,True
2020-08-22,29 RILLIEUX,2.4000000000000004,True
2020-08-23,29 RILLIEUX,0.0,True
2020-08-24,29 RILLIEUX,0.0,True
2020-08-25,29 RILLIEUX,0.0,True
2020-08-26,29 RILLIEUX,0.0,True
2020-08-27,29 RILLIEUX,0.0,True
2020-08-28,29 RILLIEUX,21.0,True
2020-08-30,29 RILLIEUX,0.0,True
2020-09-07,29 RILLIEUX,0.0,True
2020-09-08,29 RILLIEUX,0.0,True
2020-09-09,29 RILLIEUX,0.0,True
2020-09-10,29 RILLIEUX,0.0,True
2020-09-11,29 RILLIEUX,0.0,True
2020-09-12,29 RILLIEUX,0.0,True
2020-09-13,29 RILLIEUX,0.0,True
2020-09-14,29 RILLIEUX,0.0,True
2020-09-15,29 RILLIEUX,0.0,True
2020-09-16,29 RILLIEUX,0.0,True
2020-09-17,29 RILLIEUX,0.0,True
2020-09-18,29 RILLIEUX,0.6000000000000001,True
2020-09-19,29 RILLIEUX,2.0,True
2020-09-20,29 RILLIEUX,7.0,True
2020-09-21,29 RILLIEUX,0.0,True
2020-09-22,29 RILLIEUX,6.4,True
2020-09-23,29 RILLIEUX,0.0,True
2020-09-24,29 RILLIEUX,1.2,True
2020-09-25,29 RILLIEUX,3.0,True
2020-09-26,29 RILLIEUX,4.8,True
2020-09-27,29 RILLIEUX,17.2,True
2020-09-28,29 RILLIEUX,5.6000000000000005,True
2020-10-01,29 RILLIEUX,2.0,True
2020-10-02,29 RILLIEUX,59.2,True
2020-10-03,29 RILLIEUX,1.2000000000000002,True
2020-10-04,29 RILLIEUX,0.4,True
2020-10-05,29 RILLIEUX,0.8,True
2020-10-06,29 RILLIEUX,2.4000000000000004,True
2020-10-07,29 RILLIEUX,0.0,True
2020-10-10,29 RILLIEUX,1.0,True
2020-10-11,29 RILLIEUX,1.0,True
2020-10-12,29 RILLIEUX,0.0,True
2020-10-13,29 RILLIEUX,0.4,True
2020-10-14,29 RILLIEUX,0.0,True
2020-10-15,29 RILLIEUX,0.0,True
2020-10-16,29 RILLIEUX,0.0,True
2020-10-19,29 RILLIEUX,0.0,True
2020-10-20,29 RILLIEUX,0.0,True
2020-10-22,29 RILLIEUX,8.0,True
2020-10-23,29 RILLIEUX,21.8,True
2020-10-24,29 RILLIEUX,0.2,True
2020-10-25,29 RILLIEUX,13.8,True
2020-10-26,29 RILLIEUX,24.8,True
2020-10-27,29 RILLIEUX,0.8,True
2020-10-28,29 RILLIEUX,2.2,True
2020-11-01,29 RILLIEUX,0.0,True
2020-11-03,29 RILLIEUX,2.2,True
2020-11-04,29 RILLIEUX,0.0,True
2020-11-07,29 RILLIEUX,0.0,True
2020-11-08,29 RILLIEUX,4.800000000000001,True
2020-11-09,29 RILLIEUX,0.0,True
2020-11-11,29 RILLIEUX,0.2,True
2020-11-13,29 RILLIEUX,0.0,True
2020-11-15,29 RILLIEUX,7.4,True
2020-11-16,29 RILLIEUX,0.0,True
2020-11-17,29 RILLIEUX,0.0,True
2020-11-18,29 RILLIEUX,0.0,True
2020-11-19,29 RILLIEUX,1.2000000000000002,True
2020-11-20,29 RILLIEUX,0.4,True
2020-11-22,29 RILLIEUX,0.0,True
2020-11-23,29 RILLIEUX,0.2,True
2020-11-24,29 RILLIEUX,0.0,True
2020-11-28,29 RILLIEUX,0.0,True
2020-11-29,29 RILLIEUX,0.0,True
2020-12-01,29 RILLIEUX,5.0,True
2020-12-02,29 RILLIEUX,0.6000000000000001,True
2020-12-03,29 RILLIEUX,0.6000000000000001,True
2020-12-04,29 RILLIEUX,6.4,True
2020-12-05,29 RILLIEUX,0.0,True
2020-12-06,29 RILLIEUX,2.6,True
2020-12-07,29 RILLIEUX,0.8,True
2020-12-08,29 RILLIEUX,0.6000000000000001,True
2020-12-10,29 RILLIEUX,0.0,True
2020-12-11,29 RILLIEUX,8.200000000000001,True
2020-12-12,29 RILLIEUX,4.0,True
2020-12-14,29 RILLIEUX,0.8,True
2020-12-15,29 RILLIEUX,23.6,True
2020-12-16,29 RILLIEUX,0.0,True
2020-12-17,29 RILLIEUX,1.8,True
2020-12-18,29 RILLIEUX,0.0,True
2020-12-19,29 RILLIEUX,1.8,True
2020-12-20,29 RILLIEUX,19.8,True
2020-12-21,29 RILLIEUX,5.2,True
2020-12-22,29 RILLIEUX,0.0,True
2020-12-23,29 RILLIEUX,2.4000000000000004,True
2020-12-24,29 RILLIEUX,8.0,True
2020-12-25,29 RILLIEUX,2.6,True
2020-12-27,29 RILLIEUX,0.2,True
2020-12-28,29 RILLIEUX,0.2,True
2020-12-29,29 RILLIEUX,0.0,True
2020-12-30,29 RILLIEUX,7.0,True
2020-12-31,29 RILLIEUX,6.6000000000000005,True
2020-12-31,29 RILLIEUX,0.2,True
2021-01-01,29 RILLIEUX,2.2,True
2021-01-02,29 RILLIEUX,0.0,True
2021-01-03,29 RILLIEUX,0.0,True
2021-01-05,29 RILLIEUX,0.0,True
2021-01-06,29 RILLIEUX,0.0,True
2021-01-07,29 RILLIEUX,0.0,True
2021-01-08,29 RILLIEUX,0.0,True
2021-01-10,29 RILLIEUX,0.0,True
2021-01-12,29 RILLIEUX,4.0,True
2021-01-13,29 RILLIEUX,7.2,True
2021-01-14,29 RILLIEUX,5.2,True
2021-01-15,29 RILLIEUX,4.6000000000000005,True
2021-01-16,29 RILLIEUX,10.200000000000001,True
2021-01-17,29 RILLIEUX,3.0,True
2021-01-18,29 RILLIEUX,0.0,True
2021-01-19,29 RILLIEUX,0.0,True
2021-01-20,29 RILLIEUX,0.0,True
2021-01-21,29 RILLIEUX,2.0,True
2021-01-22,29 RILLIEUX,13.0,True
2021-01-23,29 RILLIEUX,0.6000000000000001,True
2021-01-24,29 RILLIEUX,0.4,True
2021-01-25,29 RILLIEUX,0.2,True
2021-01-26,29 RILLIEUX,0.0,True
2021-01-27,29 RILLIEUX,2.8000000000000003,True
2021-01-28,29 RILLIEUX,8.8,True
2021-01-29,29 RILLIEUX,0.4,True
2021-01-30,29 RILLIEUX,7.4,True
2021-01-31,29 RILLIEUX,0.4,True
2021-02-01,29 RILLIEUX,11.8,True
2021-02-02,29 RILLIEUX,2.0,True
2021-02-03,29 RILLIEUX,6.8,True
2021-02-06,29 RILLIEUX,1.4000000000000001,True
2021-02-07,29 RILLIEUX,4.800000000000001,True
2021-02-08,29 RILLIEUX,0.6000000000000001,True
2021-02-09,29 RILLIEUX,4.4,True
2021-02-10,29 RILLIEUX,0.4,True
2021-02-12,29 RILLIEUX,5.2,True
2021-02-13,29 RILLIEUX,0.0,True
2021-02-14,29 RILLIEUX,0.0,True
2021-02-16,29 RILLIEUX,0.0,True
2021-02-18,29 RILLIEUX,0.0,True
2021-02-20,29 RILLIEUX,0.0,True
2021-02-23,29 RILLIEUX,0.0,True
2021-02-24,29 RILLIEUX,0.0,True
2021-02-25,29 RILLIEUX,0.0,True
2021-02-26,29 RILLIEUX,0.0,True
2021-03-01,29 RILLIEUX,0.0,True
2021-03-02,29 RILLIEUX,0.0,True
2021-03-03,29 RILLIEUX,10.2,True
2021-03-04,29 RILLIEUX,0.0,True
2021-03-05,29 RILLIEUX,0.0,True
2021-03-07,29 RILLIEUX,3.8000000000000003,True
2021-03-08,29 RILLIEUX,0.4,True
2021-03-10,29 RILLIEUX,0.0,True
2021-03-11,29 RILLIEUX,1.6,True
2021-03-12,29 RILLIEUX,0.2,True
2021-03-13,29 RILLIEUX,2.2,True
2021-03-14,29 RILLIEUX,1.0,True
2021-03-15,29 RILLIEUX,2.6,True
2021-03-16,29 RILLIEUX,3.4000000000000004,True
2021-03-17,29 RILLIEUX,6.2,True
2021-03-18,29 RILLIEUX,0.0,True
2021-03-22,29 RILLIEUX,0.0,True
2021-03-23,29 RILLIEUX,0.0,True
2021-03-24,29 RILLIEUX,0.0,True
2021-03-25,29 RILLIEUX,0.0,True
2021-03-26,29 RILLIEUX,7.6000000000000005,True
2021-03-27,29 RILLIEUX,0.0,True
2021-03-28,29 RILLIEUX,0.0,True
2021-04-01,29 RILLIEUX,0.0,True
2021-04-02,29 RILLIEUX,0.0,True
2021-04-03,29 RILLIEUX,0.0,True
2021-04-04,29 RILLIEUX,0.0,True
2021-04-05,29 RILLIEUX,0.2,True
2021-04-06,29 RILLIEUX,0.0,True
2021-04-07,29 RILLIEUX,0.0,True
2021-04-08,29 RILLIEUX,0.0,True
2021-04-09,29 RILLIEUX,0.0,True
2021-04-10,29 RILLIEUX,0.0,True
2021-04-11,29 RILLIEUX,22.0,True
2021-04-12,29 RILLIEUX,0.0,True
2021-04-14,29 RILLIEUX,0.0,True
2021-04-20,29 RILLIEUX,0.2,True
2021-04-21,29 RILLIEUX,0.4,True
2021-04-22,29 RILLIEUX,0.0,True
2021-04-23,29 RILLIEUX,0.0,True
2021-04-25,29 RILLIEUX,0.2,True
2021-04-26,29 RILLIEUX,0.2,True
2021-04-28,29 RILLIEUX,5.0,True
2021-04-29,29 RILLIEUX,1.6,True
2021-04-30,29 RILLIEUX,17.2,True
2021-05-01,29 RILLIEUX,7.800000000000001,True
2021-05-02,29 RILLIEUX,1.2000000000000002,True
2021-05-04,29 RILLIEUX,0.6000000000000001,True
2021-05-05,29 RILLIEUX,1.2000000000000002,True
2021-05-06,29 RILLIEUX,6.4,True
2021-05-07,29 RILLIEUX,1.4000000000000001,True
2021-05-10,29 RILLIEUX,91.0,True
2021-05-11,29 RILLIEUX,16.6,True
2021-05-12,29 RILLIEUX,1.4000000000000001,True
2021-05-13,29 RILLIEUX,0.8,True
2021-05-14,29 RILLIEUX,7.6,True
2021-05-15,29 RILLIEUX,10.4,True
2021-05-16,29 RILLIEUX,1.4000000000000001,True
2021-05-17,29 RILLIEUX,1.6,True
2021-05-18,29 RILLIEUX,0.6000000000000001,True
2021-05-19,29 RILLIEUX,9.4,True
2021-05-20,29 RILLIEUX,0.0,True
2021-05-21,29 RILLIEUX,12.4,True
2021-05-22,29 RILLIEUX,1.0,True
2021-05-24,29 RILLIEUX,0.4,True
2021-05-25,29 RILLIEUX,0.8,True
2021-05-26,29 RILLIEUX,0.4,True
2021-05-29,29 RILLIEUX,0.0,True
2021-06-02,29 RILLIEUX,4.6000000000000005,True
2021-06-04,29 RILLIEUX,2.4000000000000004,True
2021-06-05,29 RILLIEUX,0.2,True
2021-06-06,29 RILLIEUX,0.0,True
2021-06-07,29 RILLIEUX,0.0,True
2021-06-08,29 RILLIEUX,0.0,True
2021-06-09,29 RILLIEUX,0.0,True
2021-06-10,29 RILLIEUX,0.0,True
2021-06-14,29 RILLIEUX,0.0,True
2021-06-16,29 RILLIEUX,0.0,True
2021-06-17,29 RILLIEUX,0.0,True
2021-06-18,29 RILLIEUX,0.0,True
2021-06-19,29 RILLIEUX,2.4000000000000004,True
2021-06-20,29 RILLIEUX,28.0,True
2021-06-21,29 RILLIEUX,1.2000000000000002,True
2021-06-22,29 RILLIEUX,2.0,True
2021-06-23,29 RILLIEUX,11.0,True
2021-06-24,29 RILLIEUX,4.2,True
2021-06-25,29 RILLIEUX,0.0,True
2021-06-27,29 RILLIEUX,0.4,True
2021-06-28,29 RILLIEUX,3.4000000000000004,True
2021-06-29,29 RILLIEUX,1.6,True
2021-06-30,29 RILLIEUX,0.0,True
2021-07-01,29 RILLIEUX,0.0,True
2021-07-03,29 RILLIEUX,3.0,True
2021-07-04,29 RILLIEUX,13.4,True
2021-07-06,29 RILLIEUX,37.4,True
2021-07-07,29 RILLIEUX,0.0,True
2021-07-08,29 RILLIEUX,3.2,True
2021-07-10,29 RILLIEUX,9.6,True
2021-07-12,29 RILLIEUX,41.8,True
2021-07-13,29 RILLIEUX,11.0,True
2021-07-14,29 RILLIEUX,5.2,True
2021-07-15,29 RILLIEUX,7.2,True
2021-07-16,29 RILLIEUX,2.0,False
2021-07-18,29 RILLIEUX,0.0,True
2021-07-20,29 RILLIEUX,0.0,True
2021-07-21,29 RILLIEUX,0.2,False
2021-07-24,29 RILLIEUX,4.4,True
2021-07-25,29 RILLIEUX,0.0,True
2021-07-27,29 RILLIEUX,0.2,True
2021-07-28,29 RILLIEUX,7.2,True
2021-07-30,29 RILLIEUX,4.6,True
2021-07-31,29 RILLIEUX,5.800000000000001,True
2021-08-01,29 RILLIEUX,1.0,True
2021-08-03,29 RILLIEUX,14.6,True
2021-08-04,29 RILLIEUX,9.200000000000001,True
2021-08-05,29 RILLIEUX,0.0,True
2021-08-07,29 RILLIEUX,19.2,True
2021-08-12,29 RILLIEUX,2.8000000000000003,True
2021-08-15,29 RILLIEUX,0.0,True
2021-08-16,29 RILLIEUX,0.2,True
2021-08-19,29 RILLIEUX,0.0,True
2021-08-21,29 RILLIEUX,0.0,True
2021-09-01,29 RILLIEUX,0.0,True
2021-09-03,29 RILLIEUX,3.0,True
2021-09-04,29 RILLIEUX,0.0,True
2021-09-05,29 RILLIEUX,0.0,True
2021-09-08,29 RILLIEUX,0.0,True
2021-09-09,29 RILLIEUX,0.8,True
2021-09-10,29 RILLIEUX,3.4000000000000004,True
2021-09-11,29 RILLIEUX,0.0,True
2021-09-13,29 RILLIEUX,0.0,True
2021-09-14,29 RILLIEUX,0.0,True
2021-09-15,29 RILLIEUX,7.800000000000001,True
2021-09-16,29 RILLIEUX,1.2000000000000002,True
2021-09-18,29 RILLIEUX,15.0,True
2021-09-19,29 RILLIEUX,7.4,True
2021-09-20,29 RILLIEUX,17.6,True
2021-09-21,29 RILLIEUX,0.0,True
2021-09-26,29 RILLIEUX,2.8000000000000003,True
2021-09-27,29 RILLIEUX,0.2,True
2021-09-28,29 RILLIEUX,0.0,True
2021-09-29,29 RILLIEUX,0.0,True
2021-09-30,29 RILLIEUX,0.0,True
2021-10-01,29 RILLIEUX,0.0,True
2021-10-02,29 RILLIEUX,0.0,True
2021-10-03,29 RILLIEUX,60.2,True
2021-10-04,29 RILLIEUX,25.8,True
2021-10-05,29 RILLIEUX,3.6,True
2021-10-06,29 RILLIEUX,0.0,True
2021-10-11,29 RILLIEUX,0.0,True
2021-10-17,29 RILLIEUX,0.0,True
2021-10-19,29 RILLIEUX,0.4,True
2021-10-20,29 RILLIEUX,0.0,True
2021-10-21,29 RILLIEUX,4.4,True
2021-10-22,29 RILLIEUX,0.0,True
2021-10-24,29 RILLIEUX,0.0,True
2021-10-25,29 RILLIEUX,1.2000000000000002,True
2021-10-26,29 RILLIEUX,0.0,True
2021-10-27,29 RILLIEUX,0.0,True
2021-10-28,29 RILLIEUX,0.0,True
2021-10-29,29 RILLIEUX,0.0,True
2021-10-30,29 RILLIEUX,0.6000000000000001,True
2021-10-31,29 RILLIEUX,14.0,True
2021-11-01,29 RILLIEUX,24.7,True
2021-11-02,29 RILLIEUX,2.9,True
2021-11-03,29 RILLIEUX,10.0,True
2021-11-04,29 RILLIEUX,1.7,True
2021-11-07,29 RILLIEUX,0.1,True
2021-11-11,29 RILLIEUX,0.0,True
2021-11-13,29 RILLIEUX,0.5,True
2021-11-14,29 RILLIEUX,1.3,True
2021-11-17,29 RILLIEUX,0.0,True
2021-11-22,29 RILLIEUX,0.0,True
2021-11-23,29 RILLIEUX,0.0,True
2021-11-25,29 RILLIEUX,1.6,True
2021-11-26,29 RILLIEUX,0.4,True
2021-11-27,29 RILLIEUX,0.30000000000000004,True
2021-11-28,29 RILLIEUX,12.200000000000001,True
2021-11-29,29 RILLIEUX,0.5,True
2021-11-30,29 RILLIEUX,0.0,True
2021-12-01,29 RILLIEUX,4.7,True
2021-12-02,29 RILLIEUX,3.1,True
2021-12-03,29 RILLIEUX,4.8,True
2021-12-04,29 RILLIEUX,7.0,True
2021-12-05,29 RILLIEUX,4.5,True
2021-12-06,29 RILLIEUX,1.9000000000000001,True
2021-12-07,29 RILLIEUX,8.3,True
2021-12-08,29 RILLIEUX,15.4,True
2021-12-09,29 RILLIEUX,0.0,True
2021-12-10,29 RILLIEUX,10.8,True
2021-12-11,29 RILLIEUX,0.1,True
2021-12-12,29 RILLIEUX,0.2,True
2021-12-13,29 RILLIEUX,0.0,True
2021-12-15,29 RILLIEUX,0.1,True
2021-12-16,29 RILLIEUX,0.7000000000000001,True
2021-12-18,29 RILLIEUX,0.30000000000000004,True
2021-12-22,29 RILLIEUX,0.1,True
2021-12-23,29 RILLIEUX,0.0,True
2021-12-24,29 RILLIEUX,0.2,True
2021-12-25,29 RILLIEUX,1.4,True
2021-12-26,29 RILLIEUX,0.9000000000000001,True
2021-12-27,29 RILLIEUX,12.1,True
2021-12-28,29 RILLIEUX,19.8,True
2021-12-29,29 RILLIEUX,10.3,True
2021-12-30,29 RILLIEUX,0.4,True
2021-12-31,29 RILLIEUX,0.1,True
2018-01-01,30 MEYZIEU,1.4000000000000001,True
2018-01-02,30 MEYZIEU,0.0,True
2018-01-03,30 MEYZIEU,11.200000000000001,True
2018-01-04,30 MEYZIEU,19.400000000000002,True
2018-01-05,30 MEYZIEU,0.2,True
2018-01-06,30 MEYZIEU,0.0,True
2018-01-08,30 MEYZIEU,2.2,True
2018-01-09,30 MEYZIEU,2.8000000000000003,True
2018-01-10,30 MEYZIEU,0.6000000000000001,True
2018-01-11,30 MEYZIEU,0.0,True
2018-01-12,30 MEYZIEU,0.0,True
2018-01-15,30 MEYZIEU,2.0,True
2018-01-16,30 MEYZIEU,7.0,True
2018-01-17,30 MEYZIEU,2.6,True
2018-01-18,30 MEYZIEU,1.2000000000000002,True
2018-01-19,30 MEYZIEU,2.4000000000000004,True
2018-01-20,30 MEYZIEU,11.0,True
2018-01-21,30 MEYZIEU,6.2,True
2018-01-22,30 MEYZIEU,3.2,True
2018-01-25,30 MEYZIEU,0.0,True
2018-01-26,30 MEYZIEU,23.400000000000002,True
2018-01-27,30 MEYZIEU,1.4000000000000001,True
2018-01-29,30 MEYZIEU,1.0,True
2018-01-30,30 MEYZIEU,0.0,True
2018-01-31,30 MEYZIEU,2.4,True
2018-02-01,30 MEYZIEU,10.200000000000001,True
2018-02-02,30 MEYZIEU,0.0,True
2018-02-03,30 MEYZIEU,0.8,True
2018-02-05,30 MEYZIEU,4.4,True
2018-02-06,30 MEYZIEU,2.4000000000000004,True
2018-02-07,30 MEYZIEU,0.2,True
2018-02-09,30 MEYZIEU,2.0,True
2018-02-10,30 MEYZIEU,0.2,True
2018-02-11,30 MEYZIEU,2.4000000000000004,True
2018-02-12,30 MEYZIEU,1.4000000000000001,True
2018-02-13,30 MEYZIEU,0.8,True
2018-02-14,30 MEYZIEU,3.0,True
2018-02-15,30 MEYZIEU,5.2,True
2018-02-16,30 MEYZIEU,3.2,True
2018-02-17,30 MEYZIEU,4.4,True
2018-02-18,30 MEYZIEU,0.0,True
2018-02-21,30 MEYZIEU,0.0,True
2018-02-28,30 MEYZIEU,0.2,True
2018-03-01,30 MEYZIEU,2.0,True
2018-03-02,30 MEYZIEU,11.6,True
2018-03-03,30 MEYZIEU,4.2,True
2018-03-04,30 MEYZIEU,7.8,True
2018-03-05,30 MEYZIEU,0.0,True
2018-03-06,30 MEYZIEU,5.0,True
2018-03-07,30 MEYZIEU,0.2,True
2018-03-08,30 MEYZIEU,0.0,True
2018-03-09,30 MEYZIEU,0.4,True
2018-03-10,30 MEYZIEU,14.4,True
2018-03-11,30 MEYZIEU,2.2,True
2018-03-12,30 MEYZIEU,0.2,True
2018-03-13,30 MEYZIEU,0.0,True
2018-03-14,30 MEYZIEU,0.0,True
2018-03-15,30 MEYZIEU,16.6,True
2018-03-16,30 MEYZIEU,6.2,True
2018-03-17,30 MEYZIEU,3.6,True
2018-03-18,30 MEYZIEU,0.0,True
2018-03-20,30 MEYZIEU,0.0,True
2018-03-22,30 MEYZIEU,0.0,True
2018-03-23,30 MEYZIEU,0.0,True
2018-03-24,30 MEYZIEU,0.0,True
2018-03-25,30 MEYZIEU,0.0,True
2018-03-26,30 MEYZIEU,0.4,True
2018-03-27,30 MEYZIEU,1.4000000000000001,True
2018-03-28,30 MEYZIEU,3.2,True
2018-03-29,30 MEYZIEU,1.4000000000000001,True
2018-03-30,30 MEYZIEU,4.4,True
2018-04-03,30 MEYZIEU,0.0,True
2018-04-04,30 MEYZIEU,13.4,True
2018-04-05,30 MEYZIEU,0.0,True
2018-04-07,30 MEYZIEU,0.0,True
2018-04-08,30 MEYZIEU,0.0,True
2018-04-09,30 MEYZIEU,0.0,True
2018-04-10,30 MEYZIEU,6.0,True
2018-04-11,30 MEYZIEU,0.0,True
2018-04-12,30 MEYZIEU,4.2,True
2018-04-13,30 MEYZIEU,0.0,True
2018-04-14,30 MEYZIEU,2.2,True
2018-04-16,30 MEYZIEU,0.0,True
2018-04-18,30 MEYZIEU,0.0,True
2018-04-19,30 MEYZIEU,0.0,True
2018-04-20,30 MEYZIEU,0.0,True
2018-04-21,30 MEYZIEU,0.0,True
2018-04-22,30 MEYZIEU,0.0,True
2018-04-23,30 MEYZIEU,0.0,True
2018-04-24,30 MEYZIEU,0.0,True
2018-04-25,30 MEYZIEU,0.0,True
2018-04-26,30 MEYZIEU,0.0,True
2018-04-27,30 MEYZIEU,0.0,True
2018-04-28,30 MEYZIEU,0.4,True
2018-04-29,30 MEYZIEU,3.6,True
2018-04-30,30 MEYZIEU,0.2,True
2018-05-01,30 MEYZIEU,1.6,True
2018-05-02,30 MEYZIEU,0.0,True
2018-05-03,30 MEYZIEU,0.2,True
2018-05-04,30 MEYZIEU,0.0,True
2018-05-06,30 MEYZIEU,0.0,True
2018-05-07,30 MEYZIEU,0.0,True
2018-05-08,30 MEYZIEU,0.0,True
2018-05-09,30 MEYZIEU,2.2,True
2018-05-10,30 MEYZIEU,0.0,True
2018-05-11,30 MEYZIEU,0.0,True
2018-05-12,30 MEYZIEU,1.2000000000000002,True
2018-05-13,30 MEYZIEU,17.0,True
2018-05-14,30 MEYZIEU,8.0,True
2018-05-15,30 MEYZIEU,8.4,True
2018-05-16,30 MEYZIEU,2.0,True
2018-05-21,30 MEYZIEU,0.0,True
2018-05-22,30 MEYZIEU,6.4,True
2018-05-23,30 MEYZIEU,0.8,True
2018-05-24,30 MEYZIEU,0.4,True
2018-05-25,30 MEYZIEU,0.0,True
2018-05-26,30 MEYZIEU,0.0,True
2018-05-27,30 MEYZIEU,2.0,True
2018-05-28,30 MEYZIEU,1.8,True
2018-05-29,30 MEYZIEU,0.0,True
2018-05-30,30 MEYZIEU,4.4,True
2018-05-31,30 MEYZIEU,4.0,True
2018-06-01,30 MEYZIEU,0.0,True
2018-06-03,30 MEYZIEU,0.0,True
2018-06-04,30 MEYZIEU,1.4000000000000001,True
2018-06-05,30 MEYZIEU,0.4,True
2018-06-06,30 MEYZIEU,0.0,True
2018-06-07,30 MEYZIEU,12.0,True
2018-06-08,30 MEYZIEU,0.2,True
2018-06-09,30 MEYZIEU,0.0,True
2018-06-10,30 MEYZIEU,0.0,True
2018-06-11,30 MEYZIEU,13.4,True
2018-06-12,30 MEYZIEU,14.6,True
2018-06-13,30 MEYZIEU,0.0,True
2018-06-14,30 MEYZIEU,0.0,True
2018-07-01,30 MEYZIEU,0.0,True
2018-07-02,30 MEYZIEU,2.6,True
2018-07-03,30 MEYZIEU,9.4,True
2018-07-04,30 MEYZIEU,1.8,True
2018-07-05,30 MEYZIEU,4.0,True
2018-07-06,30 MEYZIEU,0.4,True
2018-07-07,30 MEYZIEU,0.0,True
2018-07-12,30 MEYZIEU,0.0,True
2018-07-13,30 MEYZIEU,0.0,True
2018-07-14,30 MEYZIEU,3.6,True
2018-07-15,30 MEYZIEU,1.2000000000000002,True
2018-07-17,30 MEYZIEU,0.0,True
2018-07-18,30 MEYZIEU,0.0,True
2018-07-19,30 MEYZIEU,0.0,True
2018-07-20,30 MEYZIEU,13.200000000000001,True
2018-07-21,30 MEYZIEU,0.0,True
2018-07-24,30 MEYZIEU,0.0,True
2018-07-25,30 MEYZIEU,0.0,True
2018-07-26,30 MEYZIEU,0.0,True
2018-07-27,30 MEYZIEU,0.0,True
2018-07-28,30 MEYZIEU,18.8,True
2018-08-05,30 MEYZIEU,0.0,True
2018-08-06,30 MEYZIEU,0.0,True
2018-08-07,30 MEYZIEU,0.0,True
2018-08-08,30 MEYZIEU,0.0,True
2018-08-09,30 MEYZIEU,14.0,True
2018-08-12,30 MEYZIEU,0.0,True
2018-08-13,30 MEYZIEU,9.4,True
2018-08-14,30 MEYZIEU,0.0,True
2018-08-17,30 MEYZIEU,1.4000000000000001,True
2018-08-20,30 MEYZIEU,0.0,True
2018-08-21,30 MEYZIEU,0.0,True
2018-08-22,30 MEYZIEU,0.2,True
2018-08-23,30 MEYZIEU,0.0,True
2018-08-25,30 MEYZIEU,0.0,True
2018-08-26,30 MEYZIEU,0.0,True
2018-08-27,30 MEYZIEU,0.0,True
2018-08-29,30 MEYZIEU,1.2,True
2018-08-31,30 MEYZIEU,0.0,True
2018-09-01,30 MEYZIEU,0.0,True
2018-09-02,30 MEYZIEU,0.0,True
2018-09-03,30 MEYZIEU,0.0,True
2018-09-04,30 MEYZIEU,0.0,True
2018-09-05,30 MEYZIEU,0.4,True
2018-09-06,30 MEYZIEU,4.2,True
2018-09-09,30 MEYZIEU,0.0,True
2018-09-10,30 MEYZIEU,0.0,True
2018-09-11,30 MEYZIEU,1.0,False
2018-09-12,30 MEYZIEU,0.0,True
2018-09-13,30 MEYZIEU,1.8,True
2018-09-14,30 MEYZIEU,0.4,True
2018-09-15,30 MEYZIEU,0.0,True
2018-09-16,30 MEYZIEU,0.0,True
2018-09-17,30 MEYZIEU,0.0,True
2018-09-18,30 MEYZIEU,0.0,True
2018-09-19,30 MEYZIEU,0.0,True
2018-09-20,30 MEYZIEU,0.0,True
2018-09-21,30 MEYZIEU,0.2,True
2018-09-22,30 MEYZIEU,0.0,True
2018-09-23,30 MEYZIEU,1.0,True
2018-09-24,30 MEYZIEU,0.0,True
2018-09-26,30 MEYZIEU,0.0,True
2018-09-27,30 MEYZIEU,0.0,True
2018-09-28,30 MEYZIEU,0.0,True
2018-09-29,30 MEYZIEU,0.0,True
2018-09-30,30 MEYZIEU,1.0,True
2018-10-01,30 MEYZIEU,0.0,True
2018-10-02,30 MEYZIEU,0.0,True
2018-10-03,30 MEYZIEU,0.0,True
2018-10-05,30 MEYZIEU,0.0,True
2018-10-06,30 MEYZIEU,0.6000000000000001,True
2018-10-07,30 MEYZIEU,28.0,True
2018-10-08,30 MEYZIEU,0.0,True
2018-10-09,30 MEYZIEU,0.0,True
2018-10-10,30 MEYZIEU,0.8,True
2018-10-11,30 MEYZIEU,0.4,True
2018-10-14,30 MEYZIEU,0.0,True
2018-10-15,30 MEYZIEU,0.2,True
2018-10-16,30 MEYZIEU,0.0,True
2018-10-19,30 MEYZIEU,0.0,True
2018-10-22,30 MEYZIEU,0.0,True
2018-10-27,30 MEYZIEU,3.0,True
2018-10-28,30 MEYZIEU,8.4,True
2018-10-29,30 MEYZIEU,40.2,True
2018-10-30,30 MEYZIEU,11.0,True
2018-10-31,30 MEYZIEU,0.2,True
2018-11-01,30 MEYZIEU,3.4000000000000004,True
2018-11-06,30 MEYZIEU,1.0,True
2018-11-07,30 MEYZIEU,10.4,True
2018-11-08,30 MEYZIEU,0.0,True
2018-11-09,30 MEYZIEU,0.4,True
2018-11-10,30 MEYZIEU,1.8,True
2018-11-11,30 MEYZIEU,4.0,True
2018-11-13,30 MEYZIEU,2.4000000000000004,True
2018-11-14,30 MEYZIEU,0.0,True
